Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.04, 359.98, 0.01)","(0.05, 359.94, 0.13)","(353.11, 359.92, 0.13)","(89.96, 269.97, 0.00)","(89.89, 270.04, 0.00)","(89.86, 138.66, 228.68)","(84.96, 193.74, 105.93)","(85.87, 166.51, 81.95)","(90.00, 89.92, 0.00)","(0.59, 359.96, 179.73)","(2.74, 359.96, 180.48)","(297.54, 5.23, 174.04)","(0.74, 359.97, 180.44)","(2.74, 359.79, 179.39)","(297.54, 354.37, 186.32)",
"(0.04, 359.98, 0.01)","(0.06, 359.94, 0.13)","(353.11, 359.92, 0.13)","(89.97, 269.96, 0.00)","(89.90, 270.04, 0.00)","(89.86, 138.55, 228.57)","(84.96, 193.76, 105.95)","(85.86, 166.52, 81.97)","(90.00, 89.92, 0.00)","(0.59, 359.96, 179.73)","(2.74, 359.96, 180.48)","(297.54, 5.23, 174.04)","(0.74, 359.97, 180.44)","(2.74, 359.79, 179.39)","(297.54, 354.36, 186.32)",
"(0.05, 359.98, 0.01)","(0.05, 359.94, 0.13)","(353.11, 359.93, 0.13)","(89.97, 269.97, 0.00)","(89.89, 270.05, 0.00)","(89.87, 138.61, 228.63)","(84.96, 193.76, 105.95)","(85.87, 166.52, 81.98)","(90.00, 89.92, 0.00)","(0.59, 359.96, 179.73)","(2.74, 359.96, 180.48)","(297.54, 5.23, 174.04)","(0.74, 359.97, 180.44)","(2.74, 359.79, 179.39)","(297.54, 354.36, 186.32)",
"(0.04, 359.98, 0.01)","(0.05, 359.94, 0.13)","(353.11, 359.93, 0.13)","(89.96, 269.97, 0.00)","(89.89, 270.05, 0.00)","(89.87, 138.67, 228.69)","(84.96, 193.76, 105.95)","(85.87, 166.50, 81.95)","(90.00, 89.92, 0.00)","(0.59, 359.96, 179.73)","(2.73, 359.96, 180.48)","(297.53, 5.24, 174.03)","(0.74, 359.97, 180.44)","(2.74, 359.79, 179.40)","(297.54, 354.36, 186.32)",
"(0.04, 359.98, 0.01)","(0.05, 359.94, 0.12)","(353.11, 359.93, 0.12)","(89.96, 269.97, 0.00)","(89.89, 270.05, 0.00)","(89.87, 139.26, 229.28)","(84.97, 193.75, 105.95)","(85.88, 166.51, 81.98)","(90.00, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.48)","(297.53, 5.24, 174.03)","(0.74, 359.97, 180.43)","(2.74, 359.79, 179.40)","(297.53, 354.37, 186.31)",
"(0.04, 359.98, 0.01)","(0.05, 359.94, 0.12)","(353.11, 359.93, 0.12)","(89.96, 269.97, 0.00)","(89.89, 270.05, 0.00)","(89.87, 139.94, 229.96)","(84.96, 193.78, 105.98)","(85.88, 166.51, 81.99)","(90.00, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.53, 5.25, 174.02)","(0.73, 359.97, 180.43)","(2.73, 359.79, 179.40)","(297.53, 354.37, 186.31)",
"(0.04, 359.98, 0.01)","(0.05, 359.94, 0.12)","(353.11, 359.93, 0.12)","(89.96, 269.98, 0.00)","(89.88, 309.50, 39.52)","(89.87, 141.03, 231.05)","(84.97, 193.79, 106.00)","(85.88, 166.50, 81.99)","(89.97, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.53, 5.25, 174.02)","(0.73, 359.97, 180.43)","(2.73, 359.79, 179.41)","(297.53, 354.38, 186.30)",
"(0.04, 359.98, 0.01)","(0.04, 359.94, 0.12)","(353.10, 359.93, 0.12)","(89.95, 269.98, 0.00)","(89.87, 309.49, 39.51)","(89.88, 142.22, 232.24)","(84.97, 193.84, 106.04)","(85.89, 166.52, 82.00)","(90.00, 89.92, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.47)","(297.53, 5.26, 174.01)","(0.73, 359.97, 180.43)","(2.73, 359.79, 179.41)","(297.53, 354.39, 186.30)",
"(0.03, 359.98, 0.01)","(0.04, 359.94, 0.11)","(353.10, 359.93, 0.12)","(89.95, 269.98, 0.00)","(89.87, 309.43, 39.44)","(89.88, 143.58, 233.60)","(84.98, 193.87, 106.07)","(85.90, 166.51, 82.01)","(89.98, 89.92, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.46)","(297.52, 5.27, 174.00)","(0.72, 359.97, 180.43)","(2.73, 359.79, 179.41)","(297.52, 354.39, 186.30)",
"(0.03, 359.98, 0.00)","(0.03, 359.94, 0.11)","(353.09, 359.93, 0.11)","(89.94, 269.99, 0.00)","(89.87, 309.44, 39.46)","(89.89, 269.89, 0.00)","(84.98, 193.90, 106.10)","(85.90, 166.52, 82.02)","(89.98, 89.92, 0.00)","(0.58, 359.97, 179.70)","(2.72, 359.96, 180.46)","(297.52, 5.27, 174.00)","(0.72, 359.98, 180.43)","(2.73, 359.80, 179.41)","(297.52, 354.40, 186.29)",
"(0.03, 359.98, 0.00)","(0.03, 359.95, 0.11)","(353.09, 359.93, 0.11)","(89.94, 269.99, 0.00)","(89.86, 309.30, 39.31)","(89.89, 269.89, 0.00)","(84.98, 193.94, 106.14)","(85.91, 166.53, 82.04)","(90.00, 89.91, 0.00)","(0.57, 359.97, 179.70)","(2.72, 359.96, 180.45)","(297.52, 5.28, 173.99)","(0.72, 359.98, 180.43)","(2.73, 359.80, 179.41)","(297.52, 354.40, 186.29)",
"(0.03, 359.98, 0.00)","(0.03, 359.95, 0.11)","(353.09, 359.94, 0.11)","(89.93, 270.00, 0.00)","(89.86, 309.41, 39.43)","(89.89, 269.90, 0.00)","(84.98, 193.97, 106.17)","(85.91, 166.54, 82.05)","(89.96, 89.91, 0.00)","(0.57, 359.97, 179.70)","(2.72, 359.96, 180.45)","(297.52, 5.28, 173.99)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.42)","(297.52, 354.41, 186.28)",
"(0.02, 359.99, 359.99)","(0.02, 359.95, 0.10)","(353.08, 359.94, 0.10)","(89.93, 270.00, 0.00)","(89.85, 309.65, 39.66)","(89.90, 269.90, 0.00)","(84.98, 194.01, 106.21)","(85.92, 166.55, 82.07)","(89.97, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.45)","(297.52, 5.29, 173.98)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.42)","(297.52, 354.41, 186.28)",
"(0.02, 359.99, 359.99)","(0.02, 359.95, 0.10)","(353.08, 359.94, 0.10)","(89.93, 270.00, 0.00)","(89.85, 309.91, 39.92)","(89.90, 269.91, 0.00)","(84.99, 194.01, 106.22)","(85.92, 166.54, 82.07)","(89.97, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.45)","(297.52, 5.30, 173.97)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.42)","(297.52, 354.41, 186.28)",
"(0.02, 359.99, 359.99)","(0.02, 359.96, 0.10)","(353.08, 359.94, 0.10)","(89.93, 270.01, 0.00)","(89.84, 309.77, 39.78)","(89.90, 269.91, 0.00)","(84.99, 194.03, 106.24)","(85.93, 166.55, 82.08)","(89.96, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.71, 359.97, 180.44)","(297.51, 5.30, 173.97)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.42)","(297.51, 354.42, 186.27)",
"(0.02, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.92, 270.01, 0.00)","(89.84, 309.14, 39.15)","(89.90, 269.91, 0.00)","(84.99, 194.05, 106.26)","(85.93, 166.54, 82.07)","(89.96, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.31, 173.96)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.42)","(297.51, 354.42, 186.27)",
"(0.02, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.93, 270.01, 0.00)","(89.84, 308.83, 38.83)","(89.90, 269.91, 0.00)","(84.99, 194.11, 106.31)","(85.93, 166.55, 82.09)","(89.96, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.31, 173.96)","(0.70, 359.98, 180.42)","(2.72, 359.81, 179.43)","(297.51, 354.42, 186.27)",
"(0.02, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.93, 270.01, 0.00)","(89.84, 308.80, 38.80)","(89.91, 269.91, 0.00)","(84.99, 194.11, 106.32)","(85.93, 166.58, 82.12)","(89.96, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.31, 173.96)","(0.70, 359.98, 180.42)","(2.72, 359.81, 179.43)","(297.51, 354.42, 186.27)",
"(0.02, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.93, 270.00, 0.00)","(89.84, 308.58, 38.58)","(89.91, 269.91, 0.00)","(84.99, 194.13, 106.34)","(85.94, 166.57, 82.12)","(89.95, 89.91, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.31, 173.96)","(0.70, 359.98, 180.42)","(2.72, 359.81, 179.44)","(297.51, 354.42, 186.28)",
"(0.03, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.93, 270.00, 0.00)","(89.84, 308.25, 38.26)","(89.90, 269.91, 0.00)","(84.99, 194.12, 106.34)","(85.94, 166.57, 82.13)","(89.96, 89.90, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.31, 173.97)","(0.71, 359.98, 180.42)","(2.72, 359.81, 179.44)","(297.51, 354.42, 186.28)",
"(0.03, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.93, 270.00, 0.00)","(89.84, 307.97, 37.98)","(89.90, 269.90, 0.00)","(84.99, 194.08, 106.31)","(85.94, 166.56, 82.13)","(89.96, 89.90, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.44)","(297.51, 5.30, 173.97)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.45)","(297.52, 354.41, 186.28)",
"(0.03, 359.99, 359.99)","(0.01, 359.96, 0.09)","(353.07, 359.95, 0.09)","(89.94, 269.99, 0.00)","(89.85, 308.15, 38.16)","(89.90, 269.90, 0.00)","(84.99, 194.07, 106.30)","(85.93, 166.52, 82.10)","(89.96, 89.90, 0.00)","(0.57, 359.98, 179.69)","(2.72, 359.97, 180.45)","(297.52, 5.30, 173.98)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.45)","(297.52, 354.40, 186.29)",
"(0.03, 359.98, 0.00)","(0.02, 359.96, 0.10)","(353.08, 359.95, 0.10)","(89.94, 269.99, 0.00)","(89.85, 308.01, 38.02)","(89.89, 269.90, 0.00)","(84.99, 194.03, 106.26)","(85.93, 166.51, 82.09)","(89.97, 89.90, 0.00)","(0.57, 359.97, 179.69)","(2.72, 359.97, 180.45)","(297.52, 5.29, 173.98)","(0.71, 359.98, 180.42)","(2.72, 359.80, 179.45)","(297.52, 354.40, 186.29)",
"(0.04, 359.98, 0.00)","(0.02, 359.96, 0.10)","(353.08, 359.94, 0.10)","(89.93, 269.98, 0.00)","(89.85, 307.62, 37.63)","(89.90, 269.89, 0.00)","(84.98, 194.02, 106.25)","(85.93, 166.50, 82.09)","(89.96, 89.90, 0.00)","(0.57, 359.97, 179.69)","(2.72, 359.97, 180.45)","(297.52, 5.28, 173.99)","(0.71, 359.98, 180.43)","(2.72, 359.80, 179.46)","(297.52, 354.40, 186.29)",
"(0.04, 359.98, 0.00)","(0.02, 359.95, 0.10)","(353.08, 359.94, 0.10)","(89.94, 269.98, 0.00)","(89.86, 307.65, 37.67)","(89.89, 269.89, 0.00)","(84.98, 193.97, 106.21)","(85.93, 166.48, 82.08)","(89.96, 89.90, 0.00)","(0.58, 359.97, 179.70)","(2.72, 359.96, 180.45)","(297.52, 5.28, 173.99)","(0.72, 359.98, 180.43)","(2.73, 359.80, 179.46)","(297.52, 354.39, 186.30)",
"(0.05, 359.97, 0.01)","(0.03, 359.95, 0.10)","(353.08, 359.94, 0.11)","(89.95, 269.98, 0.00)","(89.87, 308.47, 38.48)","(89.88, 269.89, 0.00)","(84.97, 193.94, 106.19)","(85.93, 166.42, 82.04)","(89.97, 89.90, 0.00)","(0.58, 359.97, 179.70)","(2.73, 359.96, 180.46)","(297.52, 5.27, 174.00)","(0.72, 359.98, 180.43)","(2.73, 359.80, 179.47)","(297.52, 354.38, 186.31)",
"(0.05, 359.97, 0.01)","(0.03, 359.95, 0.11)","(353.09, 359.94, 0.11)","(89.96, 269.97, 0.00)","(89.87, 308.77, 38.78)","(89.88, 269.89, 0.00)","(84.97, 193.87, 106.13)","(85.92, 166.38, 82.01)","(89.98, 89.90, 0.00)","(0.58, 359.97, 179.70)","(2.73, 359.96, 180.46)","(297.52, 5.27, 174.00)","(0.72, 359.98, 180.43)","(2.73, 359.79, 179.48)","(297.52, 354.37, 186.31)",
"(0.05, 359.97, 0.01)","(0.03, 359.95, 0.11)","(353.09, 359.93, 0.11)","(89.95, 269.97, 0.00)","(89.87, 308.63, 38.65)","(89.88, 144.29, 234.31)","(84.96, 193.85, 106.10)","(85.92, 166.39, 82.02)","(90.00, 89.91, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.46)","(297.52, 5.26, 174.01)","(0.72, 359.98, 180.44)","(2.73, 359.79, 179.48)","(297.53, 354.37, 186.32)",
"(0.05, 359.97, 0.02)","(0.03, 359.95, 0.11)","(353.09, 359.93, 0.11)","(89.97, 269.96, 0.00)","(89.88, 309.01, 39.03)","(89.88, 142.47, 232.49)","(84.96, 193.82, 106.08)","(85.92, 166.37, 82.01)","(89.97, 89.91, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.47)","(297.53, 5.26, 174.01)","(0.72, 359.97, 180.44)","(2.73, 359.79, 179.48)","(297.53, 354.36, 186.32)",
"(0.06, 359.97, 0.02)","(0.04, 359.95, 0.12)","(353.10, 359.93, 0.12)","(89.96, 269.96, 0.00)","(89.88, 309.84, 39.86)","(89.88, 140.83, 230.85)","(84.96, 193.76, 106.03)","(85.92, 166.34, 81.99)","(89.97, 89.91, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.47)","(297.53, 5.26, 174.01)","(0.73, 359.98, 180.44)","(2.73, 359.79, 179.49)","(297.53, 354.35, 186.33)",
"(0.06, 359.97, 0.02)","(0.04, 359.95, 0.12)","(353.10, 359.93, 0.12)","(89.97, 269.96, 0.00)","(89.89, 270.05, 0.00)","(89.87, 139.89, 229.90)","(84.96, 193.74, 106.00)","(85.92, 166.33, 81.99)","(89.98, 89.91, 0.00)","(0.58, 359.97, 179.71)","(2.73, 359.96, 180.47)","(297.53, 5.25, 174.01)","(0.73, 359.98, 180.44)","(2.73, 359.79, 179.49)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.02)","(0.04, 359.95, 0.12)","(353.10, 359.93, 0.12)","(89.97, 269.96, 0.00)","(89.89, 270.05, 0.00)","(89.87, 138.63, 228.65)","(84.96, 193.70, 105.97)","(85.91, 166.29, 81.96)","(90.00, 89.91, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.53, 5.25, 174.01)","(0.73, 359.98, 180.44)","(2.74, 359.79, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.03)","(0.04, 359.95, 0.12)","(353.10, 359.93, 0.12)","(89.97, 269.96, 0.00)","(89.89, 270.05, 0.00)","(89.87, 138.08, 228.10)","(84.96, 193.69, 105.96)","(85.91, 166.29, 81.96)","(90.00, 89.91, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.53, 5.26, 174.01)","(0.73, 359.98, 180.44)","(2.74, 359.79, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.03)","(0.04, 359.95, 0.12)","(353.10, 359.94, 0.12)","(89.96, 269.96, 0.00)","(89.90, 270.05, 0.00)","(89.87, 136.52, 226.53)","(84.96, 193.71, 105.97)","(85.91, 166.30, 81.98)","(90.00, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.52, 5.26, 174.01)","(0.73, 359.98, 180.44)","(2.74, 359.79, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.03)","(0.04, 359.95, 0.12)","(353.10, 359.94, 0.12)","(89.97, 269.96, 0.00)","(89.90, 270.05, 0.00)","(89.87, 136.89, 226.91)","(84.96, 193.72, 105.99)","(85.91, 166.29, 81.98)","(90.00, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.52, 5.26, 174.01)","(0.73, 359.98, 180.44)","(2.74, 359.79, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.03)","(0.04, 359.95, 0.11)","(353.10, 359.94, 0.12)","(89.97, 269.96, 0.00)","(89.90, 270.05, 0.00)","(89.87, 136.95, 226.97)","(84.96, 193.72, 105.99)","(85.92, 166.34, 82.03)","(90.00, 89.92, 0.00)","(0.59, 359.97, 179.72)","(2.73, 359.96, 180.47)","(297.52, 5.27, 174.00)","(0.73, 359.98, 180.44)","(2.74, 359.80, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.03)","(0.04, 359.95, 0.11)","(353.10, 359.94, 0.11)","(89.97, 269.96, 0.00)","(89.90, 270.05, 0.00)","(89.87, 137.59, 227.60)","(84.96, 193.76, 106.02)","(85.92, 166.35, 82.04)","(89.97, 89.92, 0.00)","(0.58, 359.98, 179.72)","(2.73, 359.96, 180.46)","(297.52, 5.27, 174.00)","(0.73, 359.98, 180.44)","(2.74, 359.80, 179.50)","(297.53, 354.35, 186.34)",
"(0.06, 359.97, 0.02)","(0.03, 359.96, 0.11)","(353.09, 359.94, 0.11)","(89.96, 269.97, 0.00)","(89.89, 270.06, 0.00)","(89.87, 138.58, 228.59)","(84.97, 193.78, 106.04)","(85.93, 166.36, 82.06)","(90.00, 89.92, 0.00)","(0.58, 359.98, 179.71)","(2.73, 359.97, 180.46)","(297.52, 5.28, 173.99)","(0.73, 359.98, 180.44)","(2.73, 359.80, 179.50)","(297.53, 354.36, 186.33)",
"(0.06, 359.97, 0.02)","(0.03, 359.96, 0.11)","(353.09, 359.94, 0.11)","(89.97, 269.97, 0.00)","(89.89, 270.06, 0.00)","(89.88, 139.81, 229.82)","(84.97, 193.80, 106.07)","(85.93, 166.36, 82.07)","(89.97, 89.91, 0.00)","(0.58, 359.98, 179.71)","(2.73, 359.97, 180.46)","(297.52, 5.29, 173.99)","(0.73, 359.98, 180.43)","(2.73, 359.80, 179.50)","(297.53, 354.36, 186.33)",
"(0.06, 359.97, 0.02)","(0.03, 359.96, 0.10)","(353.09, 359.95, 0.11)","(89.95, 269.98, 0.00)","(89.88, 270.07, 0.00)","(89.88, 140.42, 230.43)","(84.97, 193.80, 106.07)","(85.93, 166.36, 82.08)","(90.00, 89.91, 0.00)","(0.58, 359.98, 179.71)","(2.72, 359.97, 180.45)","(297.51, 5.29, 173.98)","(0.72, 359.98, 180.43)","(2.73, 359.80, 179.50)","(297.53, 354.37, 186.32)",
"(0.05, 359.97, 0.02)","(0.02, 359.96, 0.10)","(353.08, 359.95, 0.10)","(89.95, 269.98, 0.00)","(89.88, 270.07, 0.00)","(89.88, 269.90, 0.00)","(84.98, 193.86, 106.13)","(85.94, 166.37, 82.09)","(90.00, 89.91, 0.00)","(0.58, 359.98, 179.71)","(2.72, 359.97, 180.45)","(297.51, 5.30, 173.97)","(0.72, 359.99, 180.43)","(2.73, 359.80, 179.50)","(297.53, 354.38, 186.32)",
"(0.05, 359.97, 0.02)","(0.02, 359.96, 0.09)","(353.08, 359.95, 0.10)","(89.96, 269.99, 0.00)","(89.88, 310.72, 40.73)","(89.89, 269.90, 0.00)","(84.98, 193.90, 106.17)","(85.95, 166.38, 82.10)","(89.97, 89.90, 0.00)","(0.58, 359.99, 179.70)","(2.72, 359.97, 180.45)","(297.51, 5.31, 173.97)","(0.72, 359.99, 180.43)","(2.72, 359.80, 179.50)","(297.53, 354.38, 186.31)",
"(0.05, 359.97, 0.01)","(0.02, 359.96, 0.09)","(353.08, 359.95, 0.09)","(89.94, 269.99, 0.00)","(89.87, 310.36, 40.36)","(89.89, 269.90, 0.00)","(84.98, 193.93, 106.20)","(85.95, 166.37, 82.10)","(89.97, 89.90, 0.00)","(0.58, 359.99, 179.70)","(2.72, 359.98, 180.44)","(297.50, 5.32, 173.96)","(0.72, 359.99, 180.43)","(2.72, 359.80, 179.50)","(297.52, 354.39, 186.30)",
"(0.05, 359.98, 0.01)","(0.01, 359.97, 0.09)","(353.07, 359.96, 0.09)","(89.94, 270.00, 0.00)","(89.87, 309.97, 39.97)","(89.89, 269.91, 0.00)","(84.98, 193.96, 106.23)","(85.95, 166.38, 82.12)","(89.96, 89.90, 0.00)","(0.57, 359.99, 179.70)","(2.72, 359.98, 180.44)","(297.50, 5.32, 173.95)","(0.71, 359.99, 180.42)","(2.72, 359.81, 179.50)","(297.52, 354.40, 186.30)",
"(0.05, 359.98, 0.01)","(0.01, 359.97, 0.09)","(353.07, 359.96, 0.09)","(89.95, 270.00, 0.00)","(89.87, 310.12, 40.12)","(89.90, 269.91, 0.00)","(84.99, 193.98, 106.25)","(85.96, 166.40, 82.14)","(89.97, 89.90, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.98, 180.44)","(297.50, 5.33, 173.95)","(0.71, 359.99, 180.42)","(2.72, 359.81, 179.50)","(297.52, 354.40, 186.30)",
"(0.05, 359.98, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.09)","(89.93, 270.00, 0.00)","(89.87, 309.97, 39.97)","(89.90, 269.91, 0.00)","(84.99, 194.00, 106.27)","(85.97, 166.38, 82.14)","(89.95, 89.89, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.98, 180.44)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.72, 359.81, 179.50)","(297.52, 354.40, 186.30)",
"(0.04, 359.98, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.08)","(89.93, 270.01, 0.00)","(89.87, 310.26, 40.26)","(89.90, 269.91, 0.00)","(84.99, 194.01, 106.29)","(85.97, 166.40, 82.16)","(89.95, 89.89, 0.00)","(0.57, 359.99, 179.69)","(2.71, 359.98, 180.43)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.72, 359.81, 179.50)","(297.52, 354.40, 186.30)",
"(0.04, 359.98, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.08)","(89.93, 270.01, 0.00)","(89.86, 310.30, 40.30)","(89.90, 269.91, 0.00)","(84.99, 194.04, 106.31)","(85.97, 166.40, 82.17)","(89.95, 89.89, 0.00)","(0.57, 359.99, 179.69)","(2.71, 359.98, 180.43)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.81, 179.50)","(297.52, 354.40, 186.29)",
"(0.04, 359.98, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.08)","(89.93, 270.01, 0.00)","(89.86, 310.33, 40.33)","(89.90, 269.91, 0.00)","(84.99, 194.06, 106.34)","(85.98, 166.36, 82.14)","(89.95, 89.88, 0.00)","(0.57, 359.99, 179.69)","(2.71, 359.98, 180.43)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.81, 179.50)","(297.52, 354.40, 186.29)",
"(0.04, 359.97, 0.01)","(0.00, 359.97, 0.08)","(353.05, 359.96, 0.08)","(89.94, 270.01, 0.00)","(89.86, 310.19, 40.19)","(89.90, 269.91, 0.00)","(84.99, 194.04, 106.33)","(85.98, 166.35, 82.14)","(89.94, 89.88, 0.00)","(0.57, 359.99, 179.69)","(2.71, 359.98, 180.43)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.81, 179.50)","(297.52, 354.40, 186.30)",
"(0.04, 359.97, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.08)","(89.93, 270.01, 0.00)","(89.86, 309.34, 39.34)","(89.90, 269.91, 0.00)","(84.99, 194.03, 106.32)","(85.98, 166.33, 82.12)","(89.94, 89.88, 0.00)","(0.57, 359.99, 179.69)","(2.71, 359.98, 180.43)","(297.50, 5.33, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.81, 179.51)","(297.52, 354.40, 186.30)",
"(0.04, 359.97, 0.01)","(0.00, 359.97, 0.08)","(353.06, 359.96, 0.08)","(89.93, 270.01, 0.00)","(89.87, 309.15, 39.15)","(89.90, 269.91, 0.00)","(84.99, 194.02, 106.32)","(85.98, 166.32, 82.12)","(89.94, 89.88, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.98, 180.43)","(297.50, 5.34, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.80, 179.51)","(297.52, 354.39, 186.31)",
"(0.04, 359.97, 0.01)","(0.00, 359.96, 0.08)","(353.06, 359.95, 0.08)","(89.93, 270.01, 0.00)","(89.87, 308.94, 38.94)","(89.89, 269.91, 0.00)","(84.99, 194.01, 106.31)","(85.97, 166.30, 82.10)","(89.94, 89.88, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.97, 180.43)","(297.50, 5.34, 173.94)","(0.71, 359.99, 180.42)","(2.71, 359.80, 179.51)","(297.53, 354.39, 186.31)",
"(0.05, 359.97, 0.01)","(0.00, 359.96, 0.08)","(353.06, 359.95, 0.08)","(89.94, 270.00, 0.00)","(89.87, 308.37, 38.37)","(89.89, 269.91, 0.00)","(84.99, 194.00, 106.29)","(85.98, 166.28, 82.10)","(89.94, 89.88, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.97, 180.44)","(297.50, 5.33, 173.95)","(0.72, 359.99, 180.42)","(2.72, 359.80, 179.52)","(297.53, 354.38, 186.32)",
"(0.05, 359.97, 0.01)","(0.00, 359.96, 0.08)","(353.06, 359.95, 0.08)","(89.94, 270.00, 0.00)","(89.87, 308.60, 38.61)","(89.89, 269.91, 0.00)","(84.98, 193.97, 106.27)","(85.97, 166.26, 82.08)","(89.95, 89.88, 0.00)","(0.57, 359.99, 179.70)","(2.71, 359.97, 180.44)","(297.50, 5.33, 173.95)","(0.72, 359.98, 180.42)","(2.72, 359.80, 179.52)","(297.53, 354.38, 186.32)",
"(0.05, 359.97, 0.01)","(0.01, 359.96, 0.08)","(353.07, 359.95, 0.08)","(89.94, 269.99, 0.00)","(89.88, 308.39, 38.39)","(89.89, 269.90, 0.00)","(84.98, 193.93, 106.24)","(85.97, 166.24, 82.07)","(89.95, 89.89, 0.00)","(0.57, 359.98, 179.71)","(2.72, 359.97, 180.44)","(297.50, 5.32, 173.96)","(0.72, 359.98, 180.42)","(2.72, 359.80, 179.52)","(297.54, 354.38, 186.32)",
"(0.05, 359.97, 0.02)","(0.01, 359.96, 0.08)","(353.07, 359.95, 0.09)","(89.96, 269.99, 0.00)","(89.88, 270.06, 0.00)","(89.88, 143.07, 233.07)","(84.98, 193.89, 106.20)","(85.97, 166.22, 82.06)","(89.96, 89.89, 0.00)","(0.57, 359.98, 179.71)","(2.72, 359.97, 180.44)","(297.50, 5.31, 173.96)","(0.72, 359.98, 180.43)","(2.72, 359.80, 179.53)","(297.54, 354.37, 186.33)",
